Date,Open,High,Low,Close,Volume,Adj Close
2015-04-06,143.00,144.449997,142.570007,143.759995,2446900,143.759995
2015-04-02,143.589996,143.899994,143.149994,143.559998,2336100,143.559998
2015-04-01,144.339996,144.630005,143.389999,143.449997,3693600,143.449997
2015-03-31,145.759995,145.770004,144.259995,144.320007,3600200,144.320007
2015-03-30,144.470001,146.119995,144.149994,145.979996,3348900,145.979996
2015-03-27,143.479996,143.910004,142.899994,143.889999,3480700,143.889999
2015-03-26,142.699997,143.710007,142.50,143.029999,3549800,143.029999
2015-03-25,144.679993,144.929993,143.559998,143.559998,3993400,143.559998
2015-03-24,145.259995,145.460007,144.240005,144.289993,2764500,144.289993
2015-03-23,145.479996,146.289993,145.020004,145.559998,3046900,145.559998
2015-03-20,145.229996,145.820007,144.889999,145.529999,5858700,145.529999
2015-03-19,145.639999,146.00,144.449997,144.880005,2633800,144.880005
2015-03-18,144.559998,146.550003,143.940002,146.00,3490600,146.00
2015-03-17,145.089996,145.470001,143.940002,144.75,2580000,144.75
2015-03-16,144.919998,146.070007,144.779999,145.979996,3858600,145.979996
2015-03-13,145.279999,145.50,143.270004,143.970001,3320700,143.970001
2015-03-12,144.339996,145.729996,144.009995,145.669998,3539600,145.669998
2015-03-11,143.479996,144.240005,143.240005,143.440002,2893800,143.440002
2015-03-10,145.419998,145.440002,143.179993,143.190002,5258200,143.190002
2015-03-09,145.50,146.529999,145.25,146.130005,2608800,146.130005
2015-03-06,146.139999,147.479996,145.100006,145.279999,4099400,145.279999
2015-03-05,145.410004,146.25,144.830002,146.059998,2711700,146.059998
2015-03-04,145.199997,145.509995,144.070007,144.919998,3250100,144.919998
2015-03-03,146.789993,146.940002,145.059998,145.929993,3969600,145.929993
2015-03-02,147.710007,147.979996,145.889999,147.080002,4896700,147.080002
2015-02-27,148.220001,148.320007,147.050003,147.410004,3377400,147.410004
2015-02-26,148.550003,148.970001,147.899994,148.339996,2549800,148.339996
2015-02-25,149.389999,149.389999,148.470001,148.779999,2671900,148.779999
2015-02-24,147.50,149.360001,147.25,148.949997,2914700,148.949997
2015-02-23,148.199997,148.449997,146.820007,147.369995,3775500,147.369995
2015-02-20,147.270004,148.720001,146.580002,148.720001,4877600,148.720001
2015-02-19,148.210007,148.350006,147.089996,147.479996,2757800,147.479996
2015-02-18,148.779999,149.130005,148.220001,148.669998,2219900,148.669998
2015-02-17,148.360001,149.369995,148.160004,149.169998,2737300,149.169998
2015-02-13,149.600006,149.600006,148.009995,148.339996,3669400,148.339996
2015-02-12,150.00,150.410004,149.360001,149.789993,3608600,149.789993
2015-02-11,149.839996,150.270004,148.800003,149.679993,2732200,149.679993
2015-02-10,149.660004,150.509995,148.899994,149.919998,2975500,149.919998
2015-02-09,149.910004,149.970001,148.720001,149.130005,2429700,149.130005
2015-02-06,149.800003,151.630005,149.550003,150.179993,3988100,150.179993
2015-02-05,147.889999,149.880005,147.75,149.669998,3084500,149.669998
2015-02-04,148.259995,148.50,147.100006,147.529999,3574200,147.529999
2015-02-03,147.75,148.479996,146.860001,148.289993,4981700,148.289993
2015-02-02,144.130005,146.75,143.300003,146.729996,5119500,146.729996
2015-01-30,145.570007,146.199997,143.889999,143.910004,6242300,143.910004
2015-01-29,145.399994,146.940002,144.25,146.289993,4460200,146.289993
2015-01-28,148.360001,148.770004,144.770004,144.779999,6388800,144.779999
2015-01-27,148.25,148.800003,147.550003,147.649994,3220300,147.649994
2015-01-26,149.190002,149.729996,148.160004,149.699997,2461400,149.699997
2015-01-23,149.990005,150.00,149.089996,149.119995,3175800,149.119995
2015-01-22,148.009995,150.210007,147.259995,150.149994,5892000,150.149994
2015-01-21,148.339996,148.429993,146.589996,147.179993,4660700,147.179993
2015-01-20,150.279999,150.600006,148.080002,148.630005,4053300,148.630005
2015-01-16,147.199997,149.259995,146.559998,149.210007,4313800,149.210007
2015-01-15,148.529999,148.529999,146.800003,147.580002,2892200,147.580002
2015-01-14,147.270004,148.369995,146.419998,147.820007,4802800,147.820007
2015-01-13,149.949997,150.990005,147.770004,148.630005,3899600,148.630005
2015-01-12,149.960007,150.119995,147.949997,148.279999,5919400,148.279999
2015-01-09,151.649994,151.690002,149.259995,149.470001,3358900,149.470001
2015-01-08,150.600006,151.369995,150.509995,151.369995,4282100,151.369995
2015-01-07,147.940002,149.139999,147.649994,148.880005,4159100,148.880005
2015-01-06,147.639999,148.529999,146.110001,146.839996,4116100,146.839996
2015-01-05,148.809998,149.00,146.779999,147.00,4168800,147.00
2015-01-02,151.50,151.600006,148.50,149.169998,3436400,149.169998
2014-12-31,152.199997,152.669998,150.149994,150.149994,3324800,150.149994
2014-12-30,151.350006,152.220001,151.190002,152.089996,2108900,152.089996
2014-12-29,151.020004,152.259995,151.020004,152.050003,3223400,152.050003
2014-12-26,151.660004,152.130005,151.25,151.350006,1934800,151.350006
2014-12-24,152.429993,152.440002,151.520004,151.539993,1612200,151.539993
2014-12-23,152.190002,152.699997,151.679993,151.75,3472800,151.75
2014-12-22,151.979996,152.550003,151.089996,151.899994,5938500,151.899994
2014-12-19,152.330002,152.660004,150.830002,151.559998,9392900,151.559998
2014-12-18,151.160004,152.740005,150.149994,152.669998,7867100,152.669998
2014-12-17,145.759995,148.630005,145.529999,148.449997,4838800,148.449997
2014-12-16,145.369995,148.729996,145.00,145.279999,5020600,145.279999
2014-12-15,147.970001,148.419998,144.75,146.119995,4727900,146.119995
2014-12-12,149.309998,149.889999,146.300003,146.460007,5208800,146.460007
2014-12-11,149.789993,151.270004,149.50,150.130005,3627500,150.130005
2014-12-10,150.360001,151.259995,148.820007,149.080002,6574400,149.080002
2014-12-09,151.449997,151.449997,148.910004,150.460007,4569600,150.460007
2014-12-08,150.880005,152.940002,150.649994,151.940002,5263600,151.940002
2014-12-05,150.380005,150.679993,150.100006,150.679993,2780300,150.679993
2014-12-04,149.960007,150.149994,149.229996,150.050003,2418500,150.050003
2014-12-03,150.149994,150.490005,149.509995,149.729996,3004100,149.729996
2014-12-02,149.279999,150.00,148.660004,149.869995,3179700,149.869995
2014-12-01,148.610001,149.940002,148.179993,148.520004,3320300,148.520004
2014-11-28,148.550003,149.490005,148.369995,148.690002,2282000,148.690002
2014-11-26,148.110001,148.309998,147.929993,148.190002,2114400,148.190002
2014-11-25,147.50,148.009995,147.380005,147.809998,3749500,147.809998
2014-11-24,147.110001,147.419998,146.699997,147.270004,3752100,147.270004
2014-11-21,147.009995,147.149994,146.210007,146.699997,3418700,146.699997
2014-11-20,145.139999,145.75,145.039993,145.720001,2049800,145.720001
2014-11-19,145.860001,146.080002,145.029999,145.649994,2371400,145.649994
2014-11-18,145.740005,146.399994,145.289993,145.809998,2636700,145.809998
2014-11-17,145.529999,145.679993,144.699997,145.369995,2426400,145.369995
2014-11-14,146.350006,146.479996,145.059998,145.520004,2704300,145.520004
2014-11-13,145.699997,146.289993,145.529999,146.289993,3056300,146.289993
2014-11-12,144.919998,145.75,144.699997,145.520004,3013200,145.520004
2014-11-11,145.460007,145.690002,144.75,144.949997,2904700,144.949997
2014-11-10,143.949997,145.070007,143.809998,145.050003,3612200,145.050003
2014-11-07,143.759995,143.990005,142.869995,143.610001,3235400,143.610001
2014-11-06,143.25,143.460007,142.229996,143.289993,2717100,143.289993
2014-11-05,143.210007,143.479996,141.850006,142.919998,2874200,142.919998
2014-11-04,141.059998,142.240005,140.880005,142.179993,3507900,142.179993
2014-11-03,140.880005,140.910004,139.550003,140.809998,3047900,140.809998
2014-10-31,140.899994,141.520004,139.360001,140.160004,5712500,140.160004
2014-10-30,139.410004,139.919998,138.759995,139.539993,3513800,139.539993
2014-10-29,140.529999,140.679993,138.949997,139.990005,3484000,139.990005
2014-10-28,140.00,140.460007,139.50,140.460007,3885900,140.460007
2014-10-27,139.190002,139.649994,138.940002,139.529999,2812200,139.529999
2014-10-24,138.649994,139.520004,138.369995,139.399994,2924400,139.399994
2014-10-23,139.199997,139.529999,138.389999,138.679993,3907000,138.679993
2014-10-22,139.339996,139.479996,137.600006,137.649994,4023100,137.649994
2014-10-21,138.070007,138.979996,137.350006,138.970001,4183300,138.970001
2014-10-20,137.070007,137.479996,136.410004,137.229996,3245500,137.229996
2014-10-17,136.059998,137.669998,135.520004,137.089996,5182900,137.089996
2014-10-16,133.029999,135.649994,132.100006,134.699997,5038100,134.699997
2014-10-15,136.589996,136.779999,132.029999,135.639999,8593900,135.639999
2014-10-14,137.00,138.899994,136.50,137.389999,5019600,137.389999
2014-10-13,136.600006,138.070007,136.309998,136.380005,4383300,136.380005
2014-10-10,136.899994,139.449997,136.729996,136.759995,4838800,136.759995
2014-10-09,140.289993,140.289993,137.070007,137.089996,6590100,137.089996
2014-10-08,136.75,140.199997,136.600006,139.940002,4842200,139.940002
2014-10-07,138.660004,138.839996,136.710007,136.720001,3286500,136.720001
2014-10-06,140.25,140.460007,138.630005,139.160004,3464300,139.160004
2014-10-03,138.410004,139.660004,138.160004,139.50,3940400,139.50
2014-10-02,136.610001,138.139999,136.610001,137.639999,4594800,137.639999
2014-10-01,138.369995,138.380005,136.190002,136.619995,3697000,136.619995
2014-09-30,138.479996,138.740005,137.690002,138.139999,3469400,138.139999
2014-09-29,137.759995,138.699997,137.559998,138.330002,2201800,138.330002
2014-09-26,137.00,138.970001,137.00,138.679993,2872100,138.679993
2014-09-25,139.889999,139.949997,136.889999,137.089996,4583500,137.089996
2014-09-24,138.779999,140.070007,138.679993,139.949997,2801200,139.949997
2014-09-23,139.179993,139.710007,138.75,138.779999,2767600,138.779999
2014-09-22,140.559998,140.729996,139.190002,139.259995,3422400,139.259995
2014-09-19,142.149994,142.449997,140.300003,140.559998,9412100,140.559998
2014-09-18,140.25,141.570007,139.75,141.279999,3870300,141.279999
2014-09-17,139.139999,140.179993,138.710007,139.610001,3833000,139.610001
2014-09-16,138.00,138.990005,137.610001,138.690002,2672400,138.690002
2014-09-15,137.729996,138.130005,137.009995,138.039993,2859500,138.039993
2014-09-12,137.919998,138.179993,136.759995,137.089996,3291300,137.089996
2014-09-11,137.169998,137.970001,137.00,137.919998,2016900,137.919998
2014-09-10,137.270004,137.949997,137.160004,137.720001,2037900,137.720001
2014-09-09,138.339996,138.419998,136.679993,136.889999,2959500,136.889999
2014-09-08,138.169998,138.899994,138.050003,138.279999,2536000,138.279999
2014-09-05,137.710007,138.350006,137.339996,138.070007,3475900,138.070007
2014-09-04,137.970001,138.550003,137.419998,137.949997,2563100,137.949997
2014-09-03,138.50,138.50,137.339996,137.729996,2789600,137.729996
2014-09-02,138.029999,138.270004,137.059998,137.960007,3319300,137.960007
2014-08-29,136.179993,137.25,136.009995,137.25,2898100,137.25
2014-08-28,136.279999,136.509995,135.880005,136.110001,2114000,136.110001
2014-08-27,136.610001,136.690002,136.009995,136.520004,1893400,136.520004
2014-08-26,136.690002,136.75,136.119995,136.25,2144700,136.25
2014-08-25,136.429993,136.75,136.070007,136.229996,2305900,136.229996
2014-08-22,136.410004,136.600006,135.559998,135.75,2417200,135.75
2014-08-21,135.240005,136.820007,135.039993,136.809998,3328000,136.809998
2014-08-20,135.00,135.100006,134.449997,134.910004,2329800,134.910004
2014-08-19,135.850006,135.850006,134.520004,134.899994,2284200,134.899994
2014-08-18,135.470001,135.470001,134.679993,135.029999,2960400,135.029999
2014-08-15,135.789993,135.800003,133.130005,134.339996,3940500,134.339996
2014-08-14,133.229996,135.380005,133.139999,135.300003,4483400,135.300003
2014-08-13,133.339996,133.429993,132.460007,133.080002,2851300,133.080002
2014-08-12,132.240005,133.190002,131.660004,133.059998,2742900,133.059998
2014-08-11,131.410004,132.800003,130.940002,131.949997,2782400,131.949997
2014-08-08,128.800003,130.949997,128.619995,130.899994,3761100,130.899994
2014-08-07,129.690002,129.880005,128.520004,128.949997,3443100,128.949997
2014-08-06,127.970001,129.570007,127.510002,129.110001,2719300,129.110001
2014-08-05,129.699997,129.75,127.360001,127.989998,3370600,127.989998
2014-08-04,128.059998,130.029999,127.080002,129.720001,4876800,129.720001
2014-08-01,125.00,126.949997,122.720001,125.830002,3947900,125.830002
